,Open,High,Low,Close,Adj Close,Volume,Openrolling_mean_3,Openrolling_mean_5,Highrolling_mean_3,Highrolling_mean_5,Lowrolling_mean_3,Lowrolling_mean_5,Openrolling_stnd_3,Openrolling_stnd_5,Highrolling_stnd_3,Highrolling_stnd_5,Lowrolling_stnd_3,Lowrolling_stnd_5,compound,negative,positive,neutral
2008-12-02,2672.899902,2672.899902,2570.699951,2657.800049,2657.800049,0.0,2724.5832516666665,2706.8999510000003,2761.5833333333335,2767.6100098,2643.5,2642.4100098,45.007797857803425,44.5989458338942,81.38502017233951,58.97933982578669,63.89871563976984,45.24451435742264,-0.9998,0.177,0.099,0.725
2008-12-03,2657.5,2693.649902,2611.949951,2656.449951,2656.449951,0.0,2695.1832679999998,2696.7399412,2733.133300666667,2748.2,2617.3833006666664,2637.1600098000004,52.50035371621204,49.695396584319646,86.97827532103675,65.12960130410589,49.6236172307162,47.33007079214103,-0.9991,0.143,0.102,0.755
2008-12-04,2656.5,2793.800049,2646.350098,2788.0,2788.0,0.0,2662.299967333333,2697.549951,2720.1166176666666,2754.4399901999996,2609.6666666666665,2637.7600098,9.193419448717163,48.8182824953267,64.64964551178798,68.27293409917372,37.87672406373572,47.44703081847245,-0.9987,0.108,0.062,0.83
2008-12-05,2786.649902,2821.149902,2701.350098,2714.399902,2714.399902,0.0,2700.216634,2705.7399412000004,2769.533284333333,2762.8699705999998,2653.2167156666665,2639.9700196,74.85507573189325,60.86439413564323,67.1246556829132,74.39164859933469,45.093895368999526,50.654974621259925,-0.9986,0.101,0.058,0.841
2008-12-08,2714.699951,2861.550049,2714.699951,2784.0,2784.0,0.0,2719.283284333333,2697.6499510000003,2825.5,2768.6099608,2687.466715666666,2649.0100098,65.19589293769744,55.06722195683673,34.083839858004325,81.87226595425638,36.22826010244238,60.348242737600486,-0.9993,0.137,0.097,0.766
2008-12-10,2785.699951,2940.149902,2785.699951,2928.25,2928.25,0.0,2762.3499346666663,2720.2099608,2874.283284333333,2822.0599608,2733.9166666666665,2692.0100098,41.26882975393866,64.66270776071461,60.51323377203712,90.54459578205987,45.33967408407469,66.84743136812287,-0.9999,0.176,0.091,0.733
2008-12-11,2934.050049,2945.300049,2861.550049,2920.149902,2920.149902,0.0,2811.4833169999997,2775.5199706,2915.6666666666665,2872.3899902000003,2787.3166503333327,2741.9300293999995,111.92498758020727,103.95205784068666,46.93705608896923,68.60523329683822,73.43839668873927,83.28938469969877,-0.9077,0.09,0.085,0.825
2008-12-12,2915.350098,2936.800049,2812.550049,2921.350098,2921.350098,0.0,2878.366699333333,2827.2899902,2940.75,2900.9899902,2819.933349666666,2775.1700195999997,80.79459590106578,93.82184953064669,4.281657181000044,56.36751936988819,38.46029365738864,67.2228858983522,-0.9997,0.149,0.09,0.761
2008-12-15,2917.899902,3012.100098,2917.899902,2981.199951,2981.199951,0.0,2922.4333496666663,2853.5399902,2964.7333986666667,2939.1800294,2864.0,2818.4799804000004,10.140816171399635,97.88179688392553,41.2403401332857,53.356840847076654,52.71764009054758,76.84292507513288,-0.9997,0.168,0.107,0.725
2008-12-16,2983.600098,3052.550049,2963.300049,3041.75,3041.75,0.0,2938.950032666666,2907.3200196,3000.4833986666667,2977.3800294000002,2897.9166666666665,2868.2,38.68910215777574,73.31609985103516,58.74288384612167,52.24451489852093,77.33620042256923,73.24871425207775,-0.9996,0.153,0.092,0.755
2008-12-17,3040.449951,3076.199951,2943.5,2954.350098,2954.350098,0.0,2980.6499836666662,2958.2700196,3046.950032666667,3004.5900392,2941.5666503333327,2899.7600098,61.328264351546395,53.51080974384042,32.41477943567645,62.44062920118765,22.761738018324255,61.93778608500262,-0.9983,0.116,0.089,0.795
2008-12-18,2955.350098,3072.550049,2922.649902,3060.75,3060.75,0.0,2993.1333823333334,2962.5300294,3067.1000163333333,3030.0400392,2943.1499836666662,2911.9799804000004,43.3434986791967,51.92496409861683,12.732109338639455,58.008784236236146,20.327333724933744,58.44327385104189,-0.9993,0.143,0.099,0.758
2008-12-19,3063.0,3106.800049,3036.300049,3077.5,3077.5,0.0,3019.6000163333324,2992.0600098000004,3085.1833496666663,3064.0400392,2967.4833169999997,2956.7299804,56.77292648630185,59.776621558732394,18.809351762115647,34.92305658970221,60.50197186068796,48.00734509481305,-0.9996,0.158,0.104,0.738
2008-12-22,3077.25,3110.449951,3027.800049,3039.300049,3039.300049,0.0,3031.866699333333,3023.9300294,3096.6000163333333,3083.7100098,2995.5833333333335,2978.7100098,66.64726802102874,52.373896252687075,20.907681428388308,24.49522009838488,63.30502787733158,50.8586077580367,-0.9993,0.13,0.082,0.788
2008-12-23,3039.25,3040.0,2957.050049,2968.649902,2968.649902,0.0,3059.8333333333335,3035.0600098000004,3085.75,3081.2,3007.0500489999995,2977.4600098,19.19689644961996,47.33105705739811,39.66266911291021,28.75840870228626,43.50933807827015,51.405900542504284,-0.9994,0.137,0.091,0.773
2008-12-24,2967.399902,2968.0,2900.449951,2916.850098,2916.850098,0.0,3027.966634,3020.45,3039.483317,3059.5600098,2961.766683,2968.85,55.787514452908106,55.77296082841352,71.2263810394391,58.64294057059338,63.80593109091908,61.190015503606865,-0.9838,0.133,0.127,0.74
2008-12-26,2919.850098,2960.949951,2844.800049,2857.25,2857.25,0.0,2975.5,3013.35,2989.6499836666667,3037.2399902,2900.766683,2953.2800294,60.11067159891222,67.21753060078771,43.74664451485148,72.14614355331301,56.12567027999912,82.18681973831893,-0.9984,0.115,0.08,0.805
2008-12-29,2857.149902,2931.800049,2812.899902,2922.199951,2922.199951,0.0,2914.799967333333,2972.1799804,2953.5833333333335,3002.2399902,2852.716634,2908.6,55.29822320630543,88.78524824845732,19.19138882399537,72.41243598038832,44.30865613547334,86.38782427710669,-0.9991,0.135,0.097,0.768
2008-12-30,2922.550049,2999.149902,2899.75,2979.5,2979.5,0.0,2899.8500163333333,2941.2399902,2963.9666340000003,2979.9799804000004,2852.4833169999997,2882.9899902,37.00401676672006,67.39489470706579,33.77611518559069,41.2215246737597,43.93187152889827,55.77125725216176,-0.9986,0.139,0.11,0.751
2008-12-31,2979.800049,3002.649902,2937.350098,2959.149902,2959.149902,0.0,2919.8333333333335,2929.35,2977.8666176666666,2972.5099608,2883.3333333333335,2879.05,61.370188591466594,48.327901126547296,39.9331824620644,29.280424408468612,63.82862233710093,49.58387827367648,0.9773,0.09,0.1,0.81
2009-01-02,3034.600098,3079.850098,3021.800049,3046.75,3046.75,0.0,2978.983398666666,2942.7900392,3027.2166340000003,2994.8799804,2952.966715666666,2903.3200196000003,56.02948829423191,67.21041386478184,45.615497909014906,55.742374898588345,62.50570114593559,81.86680228946909,-0.9988,0.125,0.089,0.786
2009-01-05,3058.75,3131.949951,3056.449951,3121.449951,3121.449951,0.0,3024.3833823333334,2970.5700196,3071.483317,3029.0799804,3005.200032666666,2945.65,40.454414468005886,82.35713991339186,65.05480717122191,77.80999193957123,61.260624816148166,97.30589138977173,-0.999,0.11,0.071,0.819
2009-01-06,3121.5,3141.800049,3056.100098,3112.800049,3112.800049,0.0,3071.616699333333,3023.4400392,3117.866699333333,3071.0799804000003,3044.7833659999997,2994.2900392,44.85601638205832,75.94460978811858,33.28967693389854,68.26420766871775,19.904905036988378,71.80026907843472,-0.9996,0.129,0.075,0.796
2009-01-07,3112.800049,3147.199951,2888.199951,2920.399902,2920.399902,0.0,3097.6833496666663,3061.4900392,3140.3166503333337,3100.6899901999996,3000.25,2991.9800294,33.99671416498229,58.39037538922124,7.732462654996225,60.984749196603026,97.03834659538701,75.68309196066907,-0.9996,0.139,0.088,0.774
2009-01-09,2919.949951,2929.850098,2810.25,2873.0,2873.0,0.0,3051.4166666666665,3049.5200196,3072.950032666666,3086.1300294000002,2918.1833496666663,2966.5600098000004,113.93658447991896,81.05812571087951,123.95758634151201,91.36603050155493,125.63765684843379,111.49238632474376,-0.9996,0.123,0.068,0.809
2009-01-12,2868.850098,2869.199951,2748.550049,2773.100098,2773.100098,0.0,2967.200032666666,3016.3700196,2982.0833333333335,3044.0,2815.6666666666665,2911.9100098,128.65582890533292,115.33221902990134,146.17535070951075,133.7306346807405,69.98234770636685,140.77107072366277,-0.9992,0.137,0.094,0.77
2009-01-13,2775.0,2802.600098,2720.800049,2744.949951,2744.949951,0.0,2854.6000163333333,2959.6200196,2867.216715666667,2978.1300294000002,2759.866699333333,2844.7800294,73.5181657436896,152.9433670582408,63.64817783565078,158.41400212649074,45.78617001409679,134.50374398423332,-0.9997,0.142,0.096,0.761
2009-01-14,2748.399902,2853.25,2748.399902,2835.300049,2835.300049,0.0,2797.4166666666665,2885.0,2841.6833496666673,2920.4200195999997,2739.2499999999995,2783.2399902,63.276714812030626,145.02996889227927,34.77392205178653,134.66152434011943,15.978302630947354,67.19766369441545,-0.9993,0.138,0.111,0.751
2009-01-15,2832.300049,2832.300049,2701.75,2736.699951,2736.699951,0.0,2785.2333169999997,2828.9,2829.3833823333334,2857.4400392,2723.6499836666662,2745.95,42.87597519861457,69.43187311779897,25.450606112504996,47.5355309932552,23.455168617268956,41.028686031941355,-0.9996,0.136,0.091,0.773
2009-01-16,2737.0,2835.649902,2724.199951,2828.449951,2828.449951,0.0,2772.5666503333327,2792.3100098,2840.3999836666667,2838.6,2724.783284333333,2728.7399901999997,52.043718435228556,56.44581367848137,11.253780192172037,24.976813776619633,23.330421074096616,19.944076532601173,-0.9992,0.119,0.079,0.802
2009-01-19,2828.699951,2868.199951,2819.899902,2846.199951,2846.199951,0.0,2799.3333333333335,2784.2799803999997,2845.383300666667,2838.4,2748.6166176666666,2743.0099608,54.01225332918344,44.40708103826201,19.83065879172236,24.67268228085319,62.74535874464898,46.072213806296794,-0.9998,0.163,0.095,0.742
2009-01-20,2842.899902,2842.899902,2758.0,2796.600098,2796.600098,0.0,2802.8666176666666,2797.8599608000004,2848.9165850000004,2846.4599608,2767.3666176666666,2750.449951,57.48232897331091,50.783986696591455,17.088791011232217,14.56679698871051,48.53267250260111,44.56806413292341,-0.9991,0.106,0.064,0.829
2009-01-21,2777.399902,2787.300049,2690.199951,2706.149902,2706.149902,0.0,2816.333251666667,2803.6599608,2832.799967333333,2833.2699706,2756.033284333333,2738.8099608,34.456696580798116,45.05599241165946,41.38484077671118,29.29452859539212,64.87233848293667,52.1863543036947,-0.9999,0.159,0.092,0.748
2009-01-22,2714.699951,2744.850098,2681.399902,2713.800049,2713.800049,0.0,2778.3332516666665,2780.1399412,2791.6833496666663,2815.7799804,2709.8666176666666,2734.7399412,64.105071681269,55.784948441289984,49.17164843350897,49.29582122049478,41.91631050968819,56.420987144065286,-0.9996,0.109,0.065,0.827
2009-01-23,2705.449951,2765.550049,2661.649902,2678.550049,2678.550049,0.0,2732.516601333333,2773.8299314000005,2765.9000653333333,2801.7600098,2677.749918333333,2722.2299314,39.14426693667863,63.178914364972215,21.22713990529681,52.11944527991455,14.620810855065344,65.53981971310348,-0.9999,0.155,0.072,0.773
2009-01-27,2686.050049,2777.300049,2685.25,2771.350098,2771.350098,0.0,2702.0666503333327,2745.299951,2762.566732,2783.5800293999996,2676.0999346666663,2695.299951,14.621534244458795,64.40320387309703,16.42939333103084,36.73285914578876,12.661295222527304,36.68734393400242,-0.9721,0.113,0.106,0.781
2009-01-28,2771.100098,2855.399902,2765.600098,2849.5,2849.5,0.0,2720.866699333333,2730.9399901999996,2799.4166666666665,2786.0800294,2704.1666666666665,2696.8199706,44.57168165511109,40.926597267580604,48.83756345067499,41.84856203950682,54.495789015774434,39.94717463546188,-0.9998,0.151,0.094,0.755
2009-01-29,2849.350098,2873.850098,2795.350098,2823.949951,2823.949951,0.0,2768.8334149999996,2745.3300294,2835.516683,2803.3900392,2748.733398666666,2717.85,81.67361807632372,66.19480632849255,51.25411972549281,57.46547414958002,56.95500026083918,58.81359899835073,-0.9996,0.129,0.081,0.789
2009-01-30,2824.050049,2881.0,2774.100098,2874.800049,2874.800049,0.0,2814.8334149999996,2767.200049,2870.0833333333335,2830.6200196,2778.3500979999994,2736.3900392,39.93088255571045,71.40406244741622,13.209187766511016,54.99578396046456,15.323592921017523,59.06131627738021,-0.9993,0.112,0.069,0.819
2009-02-02,2872.350098,2873.449951,2760.699951,2766.649902,2766.649902,0.0,2848.5834149999996,2800.5800784,2876.1000163333333,2852.2,2776.716715666667,2756.200049,24.1591501387875,74.27396401826361,4.248224260040917,42.92426235018325,17.472641122611876,41.82002386218478,-0.9994,0.134,0.093,0.773
2009-02-03,2773.5,2831.699951,2752.899902,2783.899902,2783.899902,0.0,2823.300049,2818.0700685999996,2862.049967333334,2863.0799804000003,2762.5666503333327,2769.7300294,49.42931664116952,45.14751142020281,26.553595397964777,19.927046161618577,10.722663028344538,16.258361328341767,-0.9997,0.128,0.074,0.798
2009-02-04,2780.699951,2842.199951,2780.699951,2803.050049,2803.050049,0.0,2808.8500163333333,2819.9900392,2849.1166176666666,2860.4399901999996,2764.7666013333333,2772.75,55.110390148464376,42.79342024627711,21.717408531898187,21.968687700582876,14.339243871621306,16.69595000852526,-0.9996,0.136,0.103,0.762
2009-02-05,2802.75,2816.800049,2754.850098,2780.050049,2780.050049,0.0,2785.6499836666662,2810.6700195999997,2830.233317,2849.0299804,2762.8166503333327,2764.65,15.240332755907618,39.768075568395524,12.763307442740535,27.40513097803343,15.518058775807965,12.212811395712315,-0.9997,0.127,0.08,0.794
2009-02-06,2779.350098,2852.5,2778.649902,2843.100098,2843.100098,0.0,2787.6000163333333,2801.7300294,2837.1666666666665,2843.3299804000003,2771.3999836666662,2765.5599608,13.137618869704852,41.01309094685396,18.374495605152923,21.39902859063845,14.369227951405469,13.22085293448631,-0.9996,0.13,0.087,0.783
2009-02-09,2843.050049,2926.75,2840.149902,2919.899902,2919.899902,0.0,2808.383382333333,2795.8700196,2865.3500163333333,2853.9899902,2791.216634,2781.449951,32.2214553783049,28.621433718697276,56.09001801621085,42.7644177293821,44.016544679115654,35.273022621557786,-0.9602,0.08,0.073,0.847
2009-02-10,2919.699951,2957.399902,2891.75,2934.5,2934.5,0.0,2847.366699333333,2825.1100097999997,2912.2166340000003,2879.1299804,2836.8499346666667,2809.2199706,70.2744292884445,58.81176513164214,53.93895999533113,59.899603858459706,56.62221631314398,55.83876356981099,-0.9997,0.16,0.113,0.728
2009-02-11,2933.0,2937.5,2877.600098,2925.699951,2925.699951,0.0,2898.5833333333335,2855.5700196000003,2940.549967333334,2898.1899901999996,2869.8333333333326,2828.6,48.550819534252,68.67355850189472,15.550911507409493,60.37106595535492,26.662417434515394,60.11736994320359,-0.9999,0.149,0.083,0.768
2009-02-12,2927.399902,2939.0,2886.550049,2893.050049,2893.050049,0.0,2926.699951,2880.5,2944.633300666667,2922.6299804,2885.300049,2854.9399901999996,6.677594953620304,67.31695267646761,11.081610091105256,40.72232552544959,7.157290455325437,47.187332492321424,-0.999,0.121,0.097,0.782
2009-02-13,2896.949951,2969.75,2896.850098,2948.350098,2948.350098,0.0,2919.1166176666666,2904.0199706,2948.75,2946.0799804,2887.0000816666666,2878.5800294,19.40002854889193,36.741126815704064,18.201991649489603,17.217729096820033,9.632887524532718,22.63072967404658,-0.9983,0.114,0.091,0.795
2009-02-16,2948.25,2953.199951,2839.100098,2848.5,2848.5,0.0,2924.199951,2925.0599608,2953.9833169999997,2951.3699705999998,2874.166748333333,2878.3700685999997,25.799293044860175,18.87590939189354,15.389960094995839,13.443647556621842,30.802195158141608,23.076880075087672,-0.9991,0.118,0.087,0.794
2009-02-17,2853.850098,2854.649902,2757.300049,2770.5,2770.5,0.0,2899.6833496666663,2911.8899902,2925.8666176666666,2930.8199706,2831.0834149999996,2851.4800784,47.25927396360832,37.416821245259776,62.22814052535854,44.52478449078645,70.11957250815709,56.99504099677429,-0.9999,0.179,0.095,0.725
2009-02-18,2755.149902,2806.5,2736.649902,2776.149902,2776.149902,0.0,2852.4166666666665,2876.3199706,2871.449951,2904.6199705999998,2777.6833496666663,2823.2900392,96.55802921509932,76.47837163516596,74.77900869000818,70.5486676575123,54.18136095253943,73.3554040793175,-0.9999,0.158,0.089,0.753
2009-02-19,2776.699951,2802.149902,2767.600098,2789.350098,2789.350098,0.0,2795.2333169999997,2846.1799804,2821.0999346666667,2877.2499510000002,2753.8500163333333,2799.500049,51.89457017875012,80.88364973661665,29.136421695379493,79.81384075744447,15.76089154106622,66.69667115558204,-0.9997,0.143,0.089,0.768
2009-02-20,2789.300049,2789.300049,2709.300049,2736.449951,2736.449951,0.0,2773.716634,2824.65,2799.3166503333337,2841.1599608,2737.8500163333333,2761.9900392,17.269431670789988,78.27626648621784,8.943157432546991,67.35630248803905,29.16854700133634,48.52264305626206,-0.9996,0.12,0.078,0.802
2009-02-24,2737.25,2746.199951,2677.550049,2733.899902,2733.899902,0.0,2767.75,2782.45,2779.2166340000003,2799.7599608,2718.150065333333,2729.6800293999995,27.154707094022015,44.62705339837981,29.306239912003765,38.86556958490191,45.67269340710551,36.68192561439099,-0.9997,0.147,0.096,0.757
2009-02-25,2733.449951,2789.350098,2733.449951,2762.5,2762.5,0.0,2753.3333333333326,2758.3699706,2774.950032666666,2786.7,2706.766683,2724.9100098,31.205986123582868,24.341771238741796,24.898313660030077,23.899669007756973,28.03592727873422,33.614863001218865,-0.9989,0.133,0.113,0.754
2009-02-26,2762.199951,2797.800049,2731.899902,2785.649902,2785.649902,0.0,2744.299967333333,2759.7799804,2777.783366,2784.9600098,2714.299967333333,2723.9600098,15.617847307173369,24.312787674658374,27.676424900624653,22.365207203617885,31.835798028544076,33.265436576358354,-0.9995,0.146,0.103,0.752
2009-02-27,2785.699951,2787.199951,2708.449951,2763.649902,2763.649902,0.0,2760.449951,2761.5799804,2791.450032666666,2781.9700196,2724.5999346666667,2712.1299804,26.168922407306,26.142905580921905,5.603375198333677,20.40609411912279,14.007752935767487,22.70855417191158,-0.9997,0.135,0.089,0.776
2009-03-02,2764.600098,2764.600098,2659.550049,2674.600098,2674.600098,0.0,2770.8333333333326,2756.6399902000003,2783.200032666666,2777.0300294,2699.966634,2702.1799804,12.930677360458802,21.5203824321321,16.95755573817407,21.16366011762924,36.9134163656093,32.879864296461385,-0.9998,0.16,0.093,0.747
2009-03-03,2672.149902,2688.5,2611.550049,2622.399902,2622.399902,0.0,2740.8166503333327,2743.6199705999998,2746.7666830000003,2765.4900392,2659.8500163333333,2688.9799804000004,60.3957175147357,44.06672830000897,51.71018371442774,44.7571713265896,48.4506474385177,52.58396345230936,-0.9991,0.114,0.086,0.8
2009-03-04,2611.949951,2655.699951,2611.949951,2645.199951,2645.199951,0.0,2682.8999836666662,2719.3199706,2702.9333496666663,2738.7600098,2627.6833496666663,2664.6799804,76.8907669139736,74.24389021170083,55.86637352749064,63.09696158102049,27.598095499714482,54.91787048314931,-0.9997,0.147,0.1,0.753
2009-03-05,2645.899902,2663.899902,2564.100098,2576.699951,2576.699951,0.0,2643.3332516666665,2696.0599608,2669.3666176666666,2711.9799804,2595.866699333333,2631.1200196,30.181936576517796,75.6559554987465,17.06969650413185,60.11939346165504,27.511410371218584,54.84143058130575,-0.9985,0.12,0.094,0.786
2009-03-06,2576.75,2628.100098,2539.449951,2620.149902,2620.149902,0.0,2611.533284333333,2654.2699706,2649.233317,2680.1600098,2571.8333333333335,2597.3200196000003,34.576833934637655,71.3491711727897,18.755519403217548,51.895577678241146,36.86346018143684,46.74829734765101,-0.9998,0.132,0.072,0.795
2009-03-09,2620.100098,2621.25,2555.600098,2573.149902,2573.149902,0.0,2614.2499999999995,2625.3699705999998,2637.75,2651.4899902,2553.0500489999995,2576.5300294,34.944169350084884,35.99170074328805,22.90401693190482,27.399883988440155,12.521361715681195,33.34842596069158,-0.9996,0.139,0.101,0.76
2009-03-12,2574.5,2646.100098,2574.5,2617.449951,2617.449951,0.0,2590.450032666666,2605.8399902,2631.816732,2643.0100098,2556.516683,2569.1200196,25.702342415832767,30.306358014914814,12.835180905512457,18.046982745935225,17.54299232685279,27.164536056332313,-0.9977,0.118,0.093,0.789
2009-03-13,2616.600098,2726.149902,2616.600098,2719.25,2719.25,0.0,2603.7333986666663,2606.7700195999996,2664.5,2657.1,2582.233398666666,2570.0500490000004,25.37727720148233,30.61055728820729,54.81710184893957,42.01589667351527,31.226656740853798,29.014126405684664,-0.9996,0.133,0.088,0.779
2009-03-16,2716.050049,2781.949951,2701.949951,2777.25,2777.25,0.0,2635.716715666666,2620.800049,2718.066650333333,2680.7100098,2631.016683,2597.6200196,72.68554117700285,57.39075137637713,68.28469710094576,70.3836825493553,64.93651472615763,65.05563765082614,-0.9991,0.128,0.102,0.769
2009-03-17,2776.350098,2805.600098,2738.699951,2757.449951,2757.449951,0.0,2703.0000816666666,2660.7200685999996,2771.2333169999997,2716.2100098,2685.75,2637.4700196,80.67057617563917,82.85856092893593,40.79482925978082,81.15407011949344,62.641219136968786,79.85709364784277,-0.9998,0.14,0.076,0.784
2009-03-18,2757.649902,2836.050049,2752.25,2794.699951,2794.699951,0.0,2750.016683,2688.2300294,2807.8666993333336,2759.1700195999997,2730.966634,2676.8,30.866219424094897,88.63349444788733,27.121177373286837,74.93389038346665,26.026464919889627,77.85586790671692,-0.9994,0.115,0.08,0.805
2009-03-19,2797.050049,2822.25,2771.350098,2807.149902,2807.149902,0.0,2777.016683,2732.7400392,2821.300049,2794.4,2754.1000163333333,2716.1700196,19.70852981672251,71.45830527064645,15.247186106298749,43.153420703701926,16.403504049882567,61.177167892358554,-0.9981,0.107,0.084,0.809
2009-03-20,2807.350098,2816.100098,2773.649902,2807.050049,2807.050049,0.0,2787.3500163333324,2770.8900391999996,2824.800049,2812.3900392,2765.7499999999995,2747.5799804,26.231571547852045,36.14629995175742,10.216515974641933,20.26993893575913,11.747756152499168,29.272098025758684,-0.9993,0.13,0.104,0.766
2009-03-23,2807.25,2949.75,2807.25,2939.899902,2939.899902,0.0,2803.8833823333334,2789.1300294000002,2862.700032666667,2845.950049,2784.0833333333326,2768.6399902,5.918051891931449,21.664233269202562,75.45016854329063,59.06198072854397,20.095848027690018,25.923997007873798,-0.9991,0.126,0.087,0.786
2009-03-24,2923.800049,3017.399902,2914.5,2938.699951,2938.699951,0.0,2846.133382333333,2818.6200196,2927.75,2888.3100098,2831.799967333333,2803.8,67.26132498097272,62.25300381319621,102.43731142809955,90.48255691492854,73.56434733423848,64.97272417971675,-0.9986,0.118,0.093,0.79
2009-03-25,2938.800049,2996.5,2923.300049,2984.350098,2984.350098,0.0,2889.950032666666,2854.8500489999997,2987.8833006666664,2920.4,2881.683349666666,2838.0100098000003,72.01195423165206,70.1151820397409,34.638316077879715,95.62100389681093,64.61116677912783,75.26130298459368,-0.9998,0.148,0.087,0.766
2009-03-26,2982.25,3103.350098,2982.25,3082.25,3082.25,0.0,2948.2833659999997,2891.8900392,3039.0833333333335,2976.6200196,2940.0166829999994,2880.1899901999996,30.357028328360087,80.14776689743749,56.629182021735666,105.60228262688165,36.8388383941076,86.779796189471,-0.9998,0.153,0.087,0.76
2009-03-27,3079.399902,3123.350098,3055.899902,3108.649902,3108.649902,0.0,3000.1499836666662,2946.3,3074.4000653333333,3038.0700196,2987.1499836666662,2936.6399902000003,71.98879584572556,98.62224137139218,68.20055083510083,73.29721440962057,66.4355901145276,91.8056402377367,-0.9992,0.12,0.087,0.793
2009-03-30,3108.75,3110.199951,2962.399902,2978.149902,2978.149902,0.0,3056.799967333333,3006.6,3112.300049,3070.1600098,3000.1832679999993,2967.6699706,66.20898945887757,83.3367205565246,10.164044899312612,58.616103476962486,49.26219722951689,56.6140605143894,-0.9995,0.123,0.086,0.791
2009-03-31,2981.699951,3054.300049,2966.399902,3020.949951,3020.949951,0.0,3056.6166176666666,3018.1799803999997,3095.950032666666,3077.5400392,2994.8999019999997,2978.049951,66.51869866021342,72.23873060336554,36.664321159863576,52.294778800264936,52.86539510880365,48.6221521706654,-0.9998,0.134,0.071,0.795
2009-04-01,3023.850098,3069.300049,2965.699951,3060.350098,3060.350098,0.0,3038.1000163333333,3035.1899902,3077.9333496666673,3092.1000489999997,2964.8332516666665,2986.5299314,64.7126252524802,57.354187628912655,28.932683442971413,29.066370676241398,2.136205938236499,39.534399957181485,-0.999,0.128,0.106,0.766
2009-04-02,3061.050049,3228.75,3061.050049,3211.050049,3211.050049,0.0,3022.200032666666,3050.95,3117.450032666666,3117.1800294,2997.716634,3002.2899412,39.70077517905359,49.45255779171594,96.67994645379623,68.5219564056591,54.8494628463413,51.3442199515819,-0.9991,0.116,0.09,0.794
2009-04-06,3211.350098,3303.899902,3211.350098,3256.600098,3256.600098,0.0,3098.7500816666666,3077.3400391999994,3200.6499836666667,3153.2899902,3079.366699333333,3033.3799804,99.27251305000684,88.34427762775978,119.79766669415531,108.4984202315695,123.84515912972081,107.87039012945117,-0.9997,0.149,0.092,0.759
2009-04-08,3255.350098,3357.050049,3149.25,3342.949951,3342.949951,0.0,3175.916748333333,3106.6600587999997,3296.5666503333337,3202.6600098,3140.5500489999995,3070.75,101.88115116038186,120.02241791440578,64.46361825374197,136.53025734099364,75.52677037258364,109.48650870613136,-0.9996,0.117,0.074,0.809
2009-04-09,3346.0,3401.149902,3307.050049,3342.050049,3342.050049,0.0,3270.900065333333,3179.5200686,3354.033284333333,3272.0299804,3222.5500489999995,3138.8800294000002,68.65857659584807,134.85844150444245,48.695136069214335,130.27724274615957,79.49398117413308,131.99379533636943,-0.9996,0.13,0.092,0.778
2009-04-13,3342.199951,3417.800049,3334.149902,3382.600098,3382.600098,0.0,3314.516683,3243.1900392,3392.0,3341.7299803999995,3263.4833169999997,3212.5700196,51.27498101888907,116.95028387104684,31.391577771212628,77.05140771649926,99.85258405661594,112.55816090071504,-0.9891,0.111,0.102,0.787
2009-04-15,3381.449951,3497.550049,3311.800049,3484.149902,3484.149902,0.0,3356.549967333333,3307.2700195999996,3438.8333333333335,3395.4899901999997,3317.6666666666665,3262.7200196,21.647562981000753,70.92087726938414,51.52714209811726,72.13252086130767,14.471123325511847,79.04198739515513,0.8004,0.111,0.116,0.773
2009-04-16,3484.350098,3511.25,3354.199951,3369.5,3369.5,0.0,3402.6666666666665,3361.8700196000004,3475.5333659999997,3436.9600098,3333.3833006666664,3291.2899902000004,73.41170097986172,82.71941449417025,50.46557324777596,65.62245280299263,21.210343717567255,81.60734646592307,-0.9972,0.123,0.111,0.766
2009-04-17,3369.5,3489.850098,3359.25,3384.399902,3384.399902,0.0,3411.7666829999994,3384.7,3499.550049,3463.5200195999996,3341.7499999999995,3333.2899902000004,63.142413891048456,58.04241771098211,10.839232048981385,50.273786010686806,26.060034965713275,23.781505970162716,-0.9993,0.132,0.103,0.765
2009-04-20,3384.75,3441.100098,3339.449951,3377.100098,3377.100098,0.0,3412.866699333333,3392.45,3480.7333986666667,3471.5100588,3350.966634,3339.7699706,62.374256217364355,54.03167824282371,35.952577692181926,40.01009848281759,10.288403142826548,18.719641942298825,-0.9996,0.159,0.118,0.722
2009-04-21,3376.850098,3414.699951,3309.350098,3365.300049,3365.300049,0.0,3377.0333659999997,3399.3800294000002,3448.550049,3470.8900391999996,3336.0166829999994,3334.8100098000004,7.62665164641023,47.84310816467362,38.12495870117367,41.060726358737725,25.126491036036516,23.30492115431576,-0.9997,0.152,0.1,0.748
2009-04-22,3364.600098,3401.100098,3296.899902,3330.300049,3330.300049,0.0,3375.400065333333,3396.0100588,3418.966715666667,3451.6000489999997,3315.2333169999997,3331.8299803999994,10.152910108388234,49.968050799888815,20.338484716157346,47.548118146275755,21.87660546882592,27.54901314612448,-0.9823,0.116,0.11,0.773
